"SiteCode";"la_id";"Classification";"os_grid_x";"os_grid_y";"Latitude";"Longitude";"OpeningDate";"ClosingDate"
"XK1";500;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2012-01-01 00:00:00;
"EI8";9;"Industrial";520432;181428;51.5189160348806;-0.265652052386222;2005-02-25 00:00:00;
"XN5";500;"Urban Background";100000;100000;50.7219499093979;-6.25202012130081;2014-01-01 00:00:00;2014-07-18 01:00:00
"PF1";500;"Urban Background";;;51.5225093597419;-0.154622154656843;2017-02-20 00:00:00;2018-02-08 00:00:00
"CM3";650;"Rural";;;51.5223667052165;-0.154699996073154;2016-01-13 00:00:00;2019-11-22 11:00:00
"XU7";504;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2015-04-13 01:00:00;
"CM4";651;"Rural";439390;139078;51.1495878397059;-1.43822685268545;2016-01-13 00:00:00;
"WM9";33;"Roadside";528915;179279;51.4977331829735;-0.14424140916201;2016-08-08 01:00:00;2017-09-20 01:00:00
"JB9";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JC3";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JC4";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"AN0";652;"Roadside";257048;132591;51.0747647539091;-4.04192510204553;2014-06-18 01:00:00;
"BP0";33;"Urban Background";528956;178848;51.4938505656999;-0.143808451030166;1990-07-03 01:00:00;1999-11-21 13:45:00
"LH0";17;"Urban Background";508300;177800;51.48878;-0.441627;2004-01-01 00:00:00;
"RI0";503;"Urban Background";0;0;;;2004-01-01 00:00:00;
"TD0";27;"Suburban";515115;170778;51.4243043441456;-0.345714576446947;1996-08-08 01:00:00;2018-01-01 00:00:00
"WE0";20;"Urban Background";525100;178800;51.4942847451596;-0.199340350918702;1987-01-01 00:00:00;2007-09-30 01:00:00
"RB5";26;"Roadside";540017;190488;51.595851;0.020087;2003-11-19 00:00:00;2012-03-30 11:45:00
"BX7";3;"Roadside";552615;175416;51.457159;0.195294;2004-04-08 01:00:00;2010-03-23 00:00:00
"BX8";3;"Roadside";552566;175384;51.456887;0.194582;2004-04-06 01:00:00;2010-04-15 01:00:00
"RIK";503;"Urban Background";516657;174129;51.4541070668971;-0.32244339423966;2004-04-27 01:00:00;2004-07-21 01:00:00
"RIL";503;"Urban Background";516657;174129;51.4541070668971;-0.32244339423966;2004-04-27 01:00:00;2004-07-21 01:00:00
"MY8";501;"Kerbside";528125;182016;51.5223667052165;-0.154699996073154;2004-02-16 00:00:00;2010-07-11 06:30:00
"HI0";17;"Suburban";506945;178609;51.496309;-0.460826;1996-08-02 01:00:00;
"WM0";33;"Urban Background";529802;178962;51.494681;-0.131938;2001-07-17 01:00:00;
"EC1";505;"Urban Background";540027;178419;51.487364580282;0.0153950014091405;2008-08-04 01:00:00;2008-12-02 00:00:00
"EA7";9;"Urban Background";511677;180071;51.508549;-0.392179;2004-07-13 12:00:00;2016-01-26 00:00:00
"ET1";500;"Urban Background";0;0;;;2004-07-15 14:30:00;
"YH1";300;"Roadside";430097;456701;54.0054266276414;-1.54229320094266;2004-08-01 01:00:00;2007-01-25 00:00:00
"SX6";200;"Roadside";485994;105229;50.8401845118684;-0.780059662704976;2004-08-10 01:00:00;2005-01-25 00:00:00
"CA2";205;"Urban Background";529415;141496;51.158094;-0.150715;2004-08-09 01:00:00;
"WM3";500;"Roadside";529997;180699;51.5102466399351;-0.128140147434324;2006-01-31 00:00:00;2006-02-15 00:00:00
"GR9";11;"Roadside";541879;175016;51.456357;0.040725;2004-10-01 01:00:00;
"FD2";500;"Urban Background";528125;182016;51.5225093597419;-0.154622154656843;2004-11-17 00:00:00;2005-01-05 00:00:00
"HO2";208;"Roadside";517483;130585;51.062592741468;-0.324817641639;2004-12-03 00:00:00;
"NF5";176;"Roadside";429853;108204;50.872564;-1.577085;2004-12-13 00:00:00;2017-01-01 00:00:00
"KC7";20;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2003-11-21 00:00:00;2018-03-01 00:00:00
"EA8";9;"Industrial";520432;181428;51.518948;-0.265617;2005-02-25 00:00:00;
"RGC";500;"Urban Background";100000;100000;50.7219499093979;-6.25202012130081;2018-05-05 01:00:00;2019-01-29 00:00:00
"LS2";209;"Roadside";541508;110261;50.874533515926;0.0099215038753;2005-03-01 00:00:00;2011-02-03 00:00:00
"MW1";35;"Roadside";488624;180990;51.520894546995;-0.724024666515;2005-03-01 00:00:00;
"MW2";35;"Roadside";495662;176588;51.480178972651;-0.62380842514;2005-02-28 00:00:00;
"BH5";203;"Roadside";531205;105432;50.833534289066;-0.138188375508588;2005-03-01 00:00:00;2005-08-30 01:00:00
"HF3";13;"Kerbside";522387;182807;51.5308895141056;-0.237011005357313;2005-03-30 13:00:00;2005-10-27 15:00:00
"EA9";9;"Roadside";520473;181835;51.5225651213491;-0.264922414775277;2005-04-19 02:00:00;2006-06-01 01:00:00
"EA0";9;"Roadside";520304;180054;51.506628;-0.267934;2005-04-29 10:00:00;2011-12-29 00:00:00
"KC9";651;"Urban Background";524040;181740;51.5209400002925;-0.213568388647255;2005-01-01 00:00:00;2017-11-13 00:00:00
"MY9";501;"Kerbside";528125;182016;51.5225093597419;-0.154622154656843;2005-01-01 00:00:00;
"HA9";651;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2005-01-01 00:00:00;2016-01-08 00:00:00
"BE9";651;"Urban Background";146231;529911;54.6004060367713;-5.93056356781934;2005-01-01 00:00:00;2007-06-24 01:00:00
"HA8";651;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2005-05-10 01:00:00;2010-01-19 00:00:00
"BE8";651;"Urban Background";146231;529911;54.6004060367713;-5.93056356781934;2005-05-10 01:00:00;2007-06-24 01:00:00
"RIO";503;"Roadside";514750;172250;51.4376083413562;-0.350485562043877;2005-06-01 01:00:00;2005-07-19 01:00:00
"RIP";503;"Roadside";514750;172250;51.4376083413562;-0.350485562043877;2005-06-01 01:00:00;2005-07-19 01:00:00
"MR2";651;"Kerbside";528125;182016;51.5223667052165;-0.154699996073154;2005-05-28 01:00:00;
"BL1";600;"Urban Background";530123;182014;51.5220350364521;-0.125840522582931;2005-05-28 01:00:00;2007-10-19 01:00:00
"HA4";651;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2005-05-28 01:00:00;2016-01-07 00:00:00
"HA0";651;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2005-05-28 01:00:00;2007-07-03 01:00:00
"BE1";651;"Urban Background";146231;529911;54.6004060367713;-5.93056356781934;2005-05-28 01:00:00;
"BI1";651;"Urban Background";411581;290369;52.5110606948101;-1.83078970732063;2005-05-28 01:00:00;2009-01-12 00:00:00
"GL1";651;"Suburban";258902;665028;55.8576905465929;-4.2557986148307;2005-05-28 01:00:00;
"RD3";325;"Roadside";468697;174127;51.461963;-1.012509;2007-12-01 00:00:00;2013-03-31 00:00:00
"SU5";200;"Roadside";528472;138123;51.1279620638594;-0.165432647685883;2008-08-01 01:00:00;2012-03-01 00:00:00
"BQ7";3;"Urban Background";548465;179469;51.4946486813055;0.137279111232178;2010-08-24 01:00:00;
"BH1";203;"Roadside";531300;104300;50.8233386748547;-0.137245101690022;1998-02-10 00:00:00;2011-01-25 00:00:00
"BH2";203;"Roadside";528963;104731;50.8277372185745;-0.170254840548713;1998-01-01 00:00:00;2012-06-01 01:00:00
"BH3";203;"Urban Background";525684;107170;50.850404;-0.215915;2002-01-28 00:00:00;2010-03-11 00:00:00
"CR2";8;"Roadside";531123;164299;51.362638;-0.117952;1994-08-08 14:00:00;2010-10-08 01:00:00
"SU8";200;"Industrial";544947;102080;50.8001357152332;0.0555043284984506;2010-12-10 00:00:00;2011-07-08 01:00:00
"BN1";2;"Kerbside";526342;192223;51.614675;-0.176607;1998-12-20 12:00:00;2012-04-20 01:00:00
"BN2";2;"Urban Background";524370;189640;51.591901;-0.205992;2000-08-09 14:00:00;2012-04-20 01:00:00
"BN3";2;"Urban Background";526681;190701;51.6008848453589;-0.172297542087178;2000-08-14 15:00:00;2002-05-15 01:00:00
"BT1";4;"Suburban";519560;189271;51.589618;-0.275519;1996-01-26 00:00:00;2010-11-16 00:00:00
"BT2";4;"Roadside";520712;185164;51.5524326273922;-0.260338843869077;2001-06-17 13:00:00;2003-06-16 01:00:00
"BT3";4;"Roadside";521520;183475;51.5370800298103;-0.249273425299457;2001-10-31 00:00:00;2006-09-27 01:00:00
"BW1";42;"Urban Background";559860;193617;51.618686;0.307746;1995-08-08 01:00:00;2017-10-30 00:00:00
"BX1";3;"Suburban";551864;176379;51.4659832746662;0.184877126994369;1994-05-25 01:00:00;
"BX2";3;"Suburban";549980;179064;51.4906102082147;0.158914493927518;1998-01-24 15:00:00;
"BX3";3;"Suburban";547323;181231;51.510808;0.121617;1998-01-24 15:00:00;2018-03-12 00:00:00
"BX4";3;"Industrial";552239;177691;51.477670796298;0.190836225974902;1999-04-28 01:00:00;2014-12-19 00:00:00
"BX5";3;"Suburban";548280;177700;51.4788023547334;0.133873839062683;1999-10-06 14:00:00;2004-04-08 01:00:00
"BY5";5;"Suburban";542408;159251;51.314562;0.042019;1996-04-01 01:00:00;2010-07-09 09:45:00
"BY7";5;"Roadside";540518;169324;51.405546;0.018882;1998-07-06 12:00:00;
"XC1";500;"Rural";547269;321718;52.7729434309887;0.181632131894936;1998-07-14 01:00:00;
"CD1";6;"Kerbside";526629;184391;51.544219;-0.175284;1996-04-16 14:30:00;
"CD3";6;"Roadside";530057;181285;51.515532;-0.127027;2000-04-20 07:00:00;2016-11-04 00:00:00
"CI1";204;"Roadside";485879;103792;50.827304;-0.782009;2001-07-01 01:45:00;
"CP1";43;"Urban Background";580124;183417;51.520955;0.594919;1996-05-18 11:00:00;2010-07-16 01:00:00
"ZA3";100;"Urban Background";601439;142773;51.1487336112539;0.878756301819675;2008-09-21 01:00:00;
"NM1";25;"Urban Background";539744;181483;51.514764;0.011989;1998-01-01 00:00:00;2003-12-31 00:00:00
"ME1";24;"Roadside";525591;168437;51.40105;-0.195929;2010-01-13 00:00:00;2017-01-27 00:00:00
"SM1";200;"Urban Background";544842;101923;50.7987510301746;0.0539534804005503;2012-03-01 00:00:00;2012-05-30 01:00:00
"XN1";500;"Urban Background";100000;100000;50.7219499093979;-6.25202012130081;2014-01-01 00:00:00;
"XU8";504;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2015-04-13 01:00:00;
"CR3";8;"Suburban";532336;168934;51.40401;-0.098814;1997-06-13 03:30:00;2013-02-08 00:00:00
"CR4";8;"Roadside";532583;165636;51.374312;-0.096503;1999-09-20 08:45:00;2015-04-02 01:00:00
"CT1";7;"Urban Background";532235;180892;51.511491;-0.095807;2001-10-10 15:45:00;2013-01-16 00:00:00
"DC1";150;"Urban Background";505460;207380;51.7551644081251;-0.473538963981745;1996-04-15 19:00:00;2003-04-03 09:00:00
"EA1";9;"Urban Background";517541;180738;51.5133230466548;-0.307529015473585;1995-03-14 00:00:00;2012-01-10 00:00:00
"EA2";9;"Roadside";520304;180054;51.506628;-0.267934;1996-09-09 16:00:00;2012-01-17 00:00:00
"EB1";206;"Urban Background";561146;98346;50.762334;0.283593;2000-06-01 01:00:00;
"IS1";19;"Urban Background";531635;184130;51.5407003385595;-0.103269578193151;1994-05-13 02:00:00;2007-03-14 00:00:00
"IS2";19;"Roadside";530698;185735;51.555378;-0.116146;2000-07-12 07:45:00;
"KC1";20;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;1995-03-17 00:00:00;
"KC2";20;"Roadside";526524;178965;51.49550391;-0.178809464;1998-05-10 21:00:00;2017-10-27 01:00:00
"KC3";20;"Roadside";527518;179395;51.49913951;-0.164337605;2000-03-28 12:30:00;2017-10-26 01:00:00
"KC4";20;"Roadside";527268;178089;51.48743685;-0.168397129;2000-09-27 15:15:00;2017-10-26 01:00:00
"HS9";18;"Roadside";510678;173248;51.4473877655456;-0.408732837243793;2009-08-19 01:00:00;2012-04-01 01:00:00
"EH6";150;"Rural";540436;232827;51.9761417356179;0.0432130366249863;2011-01-01 00:00:00;2011-09-01 01:00:00
"LC2";301;"Roadside";457083;300156;52.5961786788132;-1.15870767054281;1999-03-10 00:00:00;
"AG0";652;"Urban Background";259693;665899;55.8657412614016;-4.24362317249473;2013-10-07 01:00:00;
"MR0";500;"Kerbside";528125;182016;51.5225093597419;-0.154622154656843;2014-10-24 15:00:00;2015-01-08 00:00:00
"KC5";20;"Kerbside";525695;178363;51.49019756;-0.190863311;2002-05-01 01:00:00;2017-10-27 01:00:00
"KT1";21;"Suburban";517300;163300;51.3566466913867;-0.316770841962737;1996-01-24 14:00:00;2008-07-07 13:00:00
"LB1";22;"Roadside";530628;173368;51.444249;-0.121731;2000-09-24 10:00:00;2010-12-02 00:00:00
"LB2";22;"Roadside";530275;177887;51.4849123099475;-0.125173736606014;2001-12-19 15:00:00;2003-07-01 01:00:00
"LB3";22;"Urban Background";532137;175701;51.464866;-0.099161;2001-12-19 11:00:00;2010-12-20 00:00:00
"LH2";17;"Industrial";508393;176742;51.4792338864893;-0.440530703282971;1999-01-01 00:00:00;2011-02-24 00:00:00
"LN1";150;"Urban Background";505572;222778;51.893581;-0.467194;1999-03-22 10:00:00;2011-09-01 01:00:00
"LS1";209;"Roadside";540024;101275;50.794129;-0.014575;2000-06-01 01:00:00;2010-02-11 05:00:00
"LW1";23;"Urban Background";537675;173689;51.445468;-0.020266;1996-08-02 16:00:00;
"LW2";23;"Roadside";536241;176932;51.474954;-0.039641;2002-03-31 14:45:00;
"MD2";150;"Rural";509300;235700;52.0089520946013;-0.408968706334123;1998-02-20 15:15:00;2006-09-18 01:00:00
"MD3";150;"Roadside";516434;249597;52.132431;-0.300308;2002-09-29 07:00:00;
"MG1";501;"Kerbside";528125;182016;51.5225093597419;-0.154622154656843;1998-07-09 01:00:00;
"MV2";41;"Suburban";518160;157750;51.3065866171517;-0.306264695888657;1997-04-29 13:00:00;2006-07-18 01:00:00
"MV3";41;"Urban Background";517033;149806;51.23545;-0.32499;2001-10-18 15:30:00;2016-04-11 01:00:00
"RD1";325;"Roadside";471154;174427;51.464354;-0.9771;2006-11-22 00:00:00;2013-03-31 00:00:00
"HO3";208;"Roadside";517483;130585;51.0625661855506;-0.324847142653022;2006-10-25 01:00:00;2007-07-24 01:00:00
"BT6";4;"Roadside";521619;183554;51.537799;-0.247793;2006-11-01 00:00:00;
"ZD6";100;"Industrial";633517;141758;51.127446199443;1.33596814288592;2006-11-16 15:00:00;
"OX2";276;"Roadside";460798;189496;51.601041316028;-1.123550983484;2006-12-01 01:00:00;2012-05-01 01:00:00
"SU2";200;"Kerbside";562085;100013;50.7770270688252;0.297592572969822;2006-12-05 00:00:00;2007-04-26 01:00:00
"HI3";17;"Roadside";509551;176974;51.481131839058;-0.423760323968;2005-03-01 12:00:00;2011-06-01 01:00:00
"KC0";651;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2005-05-28 01:00:00;2007-05-02 01:00:00
"MY0";651;"Kerbside";528125;182016;51.5223667052165;-0.154699996073154;2005-05-28 01:00:00;2007-05-15 01:00:00
"MR1";651;"Kerbside";528125;182016;51.5223667052165;-0.154699996073154;2005-05-28 01:00:00;
"RIM";503;"Roadside";517960;172524;51.439412311629;-0.304233643925093;2004-07-22 01:00:00;2005-06-01 01:00:00
"RIN";503;"Roadside";517960;172524;51.439412311629;-0.304233643925093;2004-07-22 01:00:00;2005-06-01 01:00:00
"BY1";5;"Urban Background";539685;170160;51.4132338948359;0.00721471618770671;1993-01-01 00:00:00;1996-01-11 21:00:00
"BY4";5;"Roadside";540630;169140;51.403834810795;0.020390228913718;1996-01-28 11:00:00;1998-07-06 11:45:00
"HG3";14;"Roadside";530050;191350;51.6059499474804;-0.123441120322547;1999-06-21 01:15:00;2001-03-11 23:45:00
"KT2";21;"Roadside";518200;169750;51.4144307605309;-0.301706822060131;1996-04-26 07:00:00;2000-06-23 09:45:00
"BF2";500;"Urban Background";0;0;;;2000-01-01 00:00:00;2002-08-01 00:45:00
"CH1";75;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2001-01-04 16:00:00;2003-01-01 00:00:00
"CW1";102;"Urban Background";622649;135831;51.0785567960853;1.17725536425374;1997-11-29 23:00:00;2000-01-25 10:45:00
"CW2";102;"Urban Background";622651;135833;51.078573977144;1.17728510110858;1997-11-29 22:00:00;2000-01-25 10:45:00
"HA1";275;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2001-02-01 00:00:00;2016-01-13 00:00:00
"EH4";150;"Roadside";533640;211400;51.7852798007045;-0.0639577189572629;2004-08-20 01:00:00;2005-01-05 00:00:00
"HM2";500;"Urban Background";513500;195500;51.6468239674073;-0.360970897644344;1998-02-28 11:15:00;1999-02-28 11:00:00
"HM3";500;"Urban Background";526247;200947;51.6930594119078;-0.174866259818586;1998-02-28 11:15:00;1999-02-28 11:00:00
"HV2";16;"Suburban";554200;192100;51.6065992159427;0.225359558329898;1998-04-01 00:00:00;2000-11-12 14:45:00
"WF2";150;"Roadside";510568;196808;51.6592;-0.402887;1998-11-27 00:00:00;2011-11-01 00:00:00
"LL1";212;"Rural";553800;101600;50.7935424082046;0.180837727330647;1998-01-01 00:00:00;
"MD1";150;"Roadside";519100;244600;52.0869175542222;-0.263157526855408;1998-02-09 21:15:00;1999-10-29 10:00:00
"MV1";41;"Rural";515600;157600;51.305763613474;-0.343022284542111;1996-04-29 08:30:00;1999-02-26 14:00:00
"EH5";150;"Roadside";544930;222110;51.8786999744646;0.104085758559622;2004-08-20 01:00:00;2005-11-30 00:00:00
"NF4";176;"Roadside";436187;113238;50.9174508575236;-1.48659001641455;2004-06-01 01:00:00;2017-01-01 00:00:00
"NH1";150;"Roadside";524500;233900;51.9895792797311;-0.188278506278534;1999-01-23 05:30:00;2000-05-24 20:15:00
"NH2";150;"Roadside";523800;233500;51.9861410902822;-0.198611606744246;2000-05-23 14:00:00;2002-05-23 06:45:00
"GN3";11;"Roadside";545560;178526;51.486957;0.095111;2006-01-27 00:00:00;
"PO1";175;"Urban Background";465600;103600;50.8282053073682;-1.06994447818715;2002-01-01 00:00:00;
"GN4";11;"Roadside";543582;172653;51.4346627060562;0.0642224671704697;2011-01-24 00:00:00;
"SC1";100;"Suburban";558900;167400;51.3833822677843;0.28206117113363;1996-05-17 10:30:00;1997-09-01 09:15:00
"SD1";234;"Urban Background";585566;186130;51.5435262816468;0.674668595611693;2003-01-01 00:00:00;
"SK3";500;"Urban Background";532240;178561;51.4905135792162;-0.0966382851247547;1999-09-10 11:30:00;2002-05-24 13:00:00
"SK4";500;"Roadside";534620;177670;51.4819456792926;-0.0627176235171689;1999-09-10 14:45:00;2001-07-26 12:15:00
"SH1";179;"Urban Background";442565;112255;50.908158;-1.395776;2003-01-01 00:00:00;
"SX2";200;"Roadside";491550;101600;50.8067079308065;-0.702077678905855;2002-06-24 00:00:00;2002-11-02 05:45:00
"VS1";33;"Kerbside";529810;179470;51.4992450135925;-0.131285173980659;2003-05-02 16:00:00;2008-04-01 01:00:00
"ZA4";100;"Urban Background";603411;142088;51.1418851726916;0.906526230466686;2009-11-10 00:00:00;
"WA3";32;"Rural";521991;174567;51.4569204685076;-0.245562490498382;1994-10-31 00:00:00;2000-11-24 13:45:00
"WL2";31;"Roadside";539000;187000;51.564725703428;0.00399595335237289;1998-07-09 13:15:00;2001-10-12 12:00:00
"ZA1";100;"Rural";592570;145280;51.1743008040925;0.753450467832782;1998-04-29 15:00:00;2001-01-18 09:45:00
"ZG1";100;"Urban Background";563135;172960;51.4321331960942;0.345420807224137;1997-04-25 11:00:00;2001-08-24 12:45:00
"ZM1";100;"Urban Background";573530;157583;51.2909139426243;0.487315730948058;1998-11-09 08:15:00;2001-01-14 00:00:00
"ZT3";100;"Rural";556985;141635;51.152419833579;0.243261592943741;1997-04-01 17:30:00;2000-05-25 08:45:00
"GN0";11;"Roadside";544084;178881;51.490532;0.074003;2004-10-07 01:00:00;
"GN2";11;"Industrial";540169;178999;51.492571;0.017697;2004-08-01 01:00:00;2016-10-20 01:00:00
"TE0";235;"Rural";610246;213205;51.7779742837066;1.04634518982586;2002-05-11 01:00:00;
"XS2";504;"Industrial";0;0;49.7667866669653;-7.55715939721731;2009-10-01 01:00:00;2011-06-22 01:00:00
"MOL";500;"Rural";400600;178200;51.5027085853625;-1.99274794762321;1989-01-01 00:00:00;1999-12-31 23:00:00
"TH4";30;"Roadside";538290;181452;51.5150461674013;-0.00841849265642741;2006-09-08 01:00:00;
"RY2";211;"Roadside";575596;108058;50.845402;0.49292;2006-11-01 00:00:00;
"GR3";650;"Urban Background";544100;176900;51.4726932245333;0.0733978762993288;2008-10-01 01:00:00;2012-03-26 01:00:00
"HX0";650;"Urban Background";411855;290590;52.513041616852;-1.8267446761489;2008-10-01 01:00:00;2017-03-13 00:00:00
"TL3";500;"Urban Background";549975;179064;51.4906115332744;0.158842529085038;2009-01-13 00:00:00;2015-03-27 00:00:00
"XN7";500;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2014-07-18 01:00:00;2017-04-07 01:00:00
"OX1";276;"Roadside";476114;182529;51.536552;-0.903958;2006-12-01 00:00:00;2012-05-01 01:00:00
"HA6";500;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2009-12-01 00:00:00;2010-11-01 00:00:00
"GW1";500;"Suburban";528000;141500;51.1584180898031;-0.170974912379106;1996-10-15 01:00:00;
"CT7";500;"Urban Background";533524;181174;51.513693481437;-0.0771668354554647;2005-09-16 01:00:00;2006-11-30 00:00:00
"XP2";500;"Urban Background";531325;186032;51.557895;-0.106989;2010-01-15 00:00:00;2010-03-01 00:00:00
