"SiteCode";"la_id";"Classification";"os_grid_x";"os_grid_y";"Latitude";"Longitude";"OpeningDate";"ClosingDate"
"SS1";650;"Rural";496200;181900;51.527800718407;-0.614646326934452;1961-04-04 01:00:00;
"WM4";33;"Roadside";529992;180691;51.510205;-0.128177;2007-02-01 00:00:00;2011-01-11 00:00:00
"CT3";7;"Urban Background";533480;181186;51.513847178423;-0.077765681752;2003-01-01 00:00:00;
"IS6";19;"Urban Background";531325;186032;51.557895;-0.106989;2007-03-14 00:00:00;
"BI0";652;"Urban Background";406342;286862;52.4796181620645;-1.90804913599036;2004-01-01 00:00:00;2009-01-14 00:00:00
"BF5";150;"Roadside";505144;249977;52.1380661472753;-0.465101472743296;2010-05-01 01:00:00;2011-11-01 00:00:00
"CD7";500;"Kerbside";526650;184460;51.5448055074939;-0.174992638809887;2008-10-22 01:00:00;2010-07-01 01:00:00
"WA6";32;"Roadside";527712;171184;51.425284;-0.164452;2008-07-01 01:00:00;2009-08-28 14:30:00
"AS1";650;"Urban Background";375400;165623;51.3890842692919;-2.35492260047578;2008-10-01 01:00:00;2012-03-10 00:00:00
"WR1";650;"Urban Background";416337;432925;53.7923508268978;-1.75348922711569;2008-10-01 01:00:00;2009-10-02 01:00:00
"DD1";650;"Urban Background";393500;290500;52.5123188174795;-2.09720674700096;2008-10-01 01:00:00;2012-01-20 00:00:00
"HL1";650;"Urban Background";409130;424113;53.7133235765436;-1.86314645752847;2008-10-01 01:00:00;2012-03-23 00:00:00
"NW1";650;"Urban Background";623680;307014;52.6147729210848;1.30263697928982;2008-10-01 01:00:00;2013-05-14 01:00:00
"KB1";650;"Urban Background";445625;411058;53.5940857142729;-1.31213840199393;2008-10-01 01:00:00;2012-03-06 00:00:00
"SL1";650;"Urban Background";439252;558513;54.9197405763575;-1.38915098895508;2008-10-01 01:00:00;
"WAA";32;"Roadside";529137;177249;51.4794395281222;-0.141786953606306;2012-06-19 01:00:00;
"DM1";650;"Urban Background";140440;523332;54.5384864124052;-6.01417360814188;2008-10-01 01:00:00;2012-06-27 01:00:00
"ED0";650;"Urban Background";326250;673132;55.9455066341714;-3.18241298333643;2008-10-01 01:00:00;2012-02-09 00:00:00
"BE3";650;"Urban Background";146231;529911;54.6004060367713;-5.93056356781934;2005-05-28 01:00:00;2019-11-13 00:00:00
"GL4";650;"Suburban";258902;665028;55.8576905465929;-4.2557986148307;2008-10-01 01:00:00;2012-08-15 01:00:00
"MA2";650;"Urban Background";384310;398325;53.4813756906487;-2.23789349063873;2008-10-01 01:00:00;2012-03-23 00:00:00
"NK3";650;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2008-10-01 01:00:00;2019-11-07 00:00:00
"NT0";650;"Urban Background";457420;340050;52.9547299743148;-1.14675169446786;2008-10-01 01:00:00;2012-03-23 00:00:00
"SR0";650;"Urban Background";388348;347894;53.0281720422481;-2.17518254442078;2008-10-01 01:00:00;
"SN1";650;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2008-10-01 01:00:00;2019-11-14 00:00:00
"HA5";650;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2008-10-01 01:00:00;2016-01-13 00:00:00
"BTE";500;"Industrial";521530;185210;51.5526706016942;-0.248530686101781;2008-01-31 00:00:00;2008-10-01 01:00:00
"HS7";18;"Urban Background";509332;174997;51.463402;-0.427525;2006-01-05 00:00:00;2012-04-01 01:00:00
"HF4";13;"Roadside";523314;179900;51.5045625671557;-0.224670007031603;2011-10-31 00:00:00;2017-10-27 01:00:00
"LS6";209;"Urban Background";545209;102582;50.8045814997937;0.0594180318758693;2013-07-18 01:00:00;2017-06-27 01:00:00
"ZT5";100;"Roadside";558867;146171;51.1926562807652;0.272151558681425;2007-07-10 01:00:00;
"ME2";24;"Roadside";525808;170122;51.4161384794862;-0.192230805042824;2011-06-29 01:00:00;
"XP1";500;"Urban Background";543978;174655;51.4525515604648;0.0707291040798463;2010-01-14 00:00:00;2010-08-26 01:00:00
"SK7";28;"Urban Background";532101;178832;51.4929813788003;-0.0985378910481832;2014-08-26 01:00:00;2015-11-11 00:00:00
"CB2";228;"Roadside";571637;207175;51.7369737900902;0.484321588444547;2006-05-01 01:00:00;
"XP3";500;"Urban Background";549975;179064;51.490646;0.158882;2010-01-13 00:00:00;2010-03-01 00:00:00
"NH6";150;"Roadside";518176;229116;51.9479672144766;-0.281975830202793;2010-02-26 00:00:00;2011-11-01 00:00:00
"CD9";6;"Roadside";529903;182666;51.527975;-0.1287742;2011-01-29 00:00:00;
"GL6";650;"Roadside";260012;665344;55.8608512555174;-4.23824336393237;2015-03-05 00:00:00;2019-11-05 00:00:00
"XU3";504;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2015-04-13 01:00:00;
"RIY";503;"Kerbside";515473;168771;51.4061930989801;-0.341220894813947;2010-01-05 00:00:00;2011-01-11 00:00:00
"EN7";10;"Urban Background";536885;198507;51.66864334727;-0.02200720557;2012-07-09 01:00:00;
"TH5";30;"Urban Background";536487;184238;51.5405194915241;-0.033307388878;2012-07-25 01:00:00;2016-11-26 00:00:00
"KSK";500;"Urban Background";530829;180852;51.5114297353077;-0.11610128291258;2008-01-01 00:00:00;
"LW3";23;"Industrial";535806;177612;51.4811412184719;-0.0456708566668043;2010-01-01 00:00:00;2016-02-03 00:00:00
"BH8";203;"Rural";533455;109567;50.8701837148724;-0.104749938144347;2010-03-12 00:00:00;2017-04-10 01:00:00
"BI9";652;"Urban Background";411625;290457;52.5118508734699;-1.83013834753121;2007-01-01 00:00:00;
"SH4";179;"Urban Background";443987;113340;50.917806;-1.375582;2009-01-01 00:00:00;2014-01-02 00:00:00
"IRU";500;"Rural";0;0;49.7667866669653;-7.55715939721731;2004-01-01 00:00:00;
"XL3";500;"Urban Background";532101;178832;51.4929813788003;-0.0985378910481832;2015-04-13 01:00:00;
"AZ99";10;"Urban Background";544614;114432;50.9112219333093;0.0556574726512342;2018-08-28 01:00:00;
"GF7";500;"Suburban";;;;;2018-09-10 01:00:00;
"XD2";500;"Suburban";515115;170778;51.4243043441456;-0.345714576446947;2014-02-20 00:00:00;
"RG0";500;"Suburban";528552;141855;51.1614849525179;-0.162958897054668;2010-03-15 00:00:00;2011-01-21 00:00:00
"SH2";179;"Roadside";437549;113721;50.921744;-1.467165;1999-04-01 01:00:00;2014-04-07 01:00:00
"SH3";179;"Roadside";442304;112771;50.9128368507853;-1.39963085070675;2005-07-01 01:00:00;2020-04-01 01:00:00
"CB3";228;"Urban Background";566463;210830;51.771366209587;0.411210699839304;2007-04-01 01:00:00;
"CC3";229;"Roadside";599923;224738;51.8853134713473;0.903570938311254;2007-01-01 00:00:00;
"UT1";236;"Roadside";553794;238163;52.0205464219742;0.239932227889456;2007-01-01 00:00:00;
"UT3";236;"Rural";558864;224770;51.8988043942606;0.307568574302033;2007-01-01 00:00:00;2011-01-01 00:00:00
"SBG";601;"Urban Background";0;0;49.7667866669653;-7.55715939721731;1994-01-01 00:00:00;
"SRS";601;"Roadside";0;0;49.7667866669653;-7.55715939721731;1994-01-01 00:00:00;
"AH0";652;"Roadside";287600;345800;49.7667866669653;-7.55715939721731;2009-01-01 00:00:00;
"XH1";500;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2010-07-26 01:00:00;2013-01-04 00:00:00
"AD1";201;"Kerbside";521399;105040;50.8321487360948;-0.27749852601479;2009-01-01 00:00:00;
"ME5";24;"Industrial";;;;;2014-12-02 00:00:00;
"WM6";33;"Kerbside";528276;181065;51.5139287404213;-0.152792701881935;2011-01-01 00:00:00;
"WA9";32;"Urban Background";524035;175519;51.4650325059122;-0.215824580947572;2011-01-04 00:00:00;
"GF1";500;"Urban Background";0;0;49.7667866669653;-7.55715939721731;1996-10-15 01:00:00;2013-08-23 01:00:00
"GF2";500;"Urban Background";0;0;49.7667866669653;-7.55715939721731;1996-10-15 01:00:00;
"LU1";507;"Industrial";179884;0;49.8597070506865;-5.06395899837078;2018-02-20 00:00:00;2018-06-18 01:00:00
"WA8";32;"Roadside";524034;175373;51.4637206047191;-0.215890144123119;2010-04-23 01:00:00;
"CB4";228;"Roadside";571654;205799;51.7246085042838;0.483889615291595;2010-04-01 01:00:00;
"NK0";500;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2013-12-15 00:00:00;2014-10-14 10:00:00
"XM1";500;"Rural";580075;159700;51.3078998418593;0.582148488015024;2010-07-28 01:00:00;2013-01-04 00:00:00
"XM2";500;"Rural";580075;159700;51.3078998418593;0.582148488015024;2010-07-28 01:00:00;2013-01-04 00:00:00
"XM3";500;"Rural";580075;159700;51.3078998418593;0.582148488015024;2010-07-28 01:00:00;2013-01-04 00:00:00
"XM4";500;"Rural";580075;159700;51.3078998418593;0.582148488015024;2010-07-28 01:00:00;2013-01-04 00:00:00
"XM5";500;"Rural";580075;159700;51.3078998418593;0.582148488015024;2010-08-09 01:00:00;2013-01-04 00:00:00
"WT1";213;"Kerbside";514566;105024;50.8333963596274;-0.374489409400136;2007-01-01 00:00:00;2012-03-01 00:00:00
"LC6";301;"Roadside";458507;304905;52.63871487704;-1.13684854050292;2005-08-15 01:00:00;
"LC7";301;"Roadside";460842;302058;52.6128680490902;-1.10287094618489;2013-02-14 00:00:00;2017-01-03 00:00:00
"KG1";20;"Roadside";525509;178268;51.4894131144322;-0.193640886158949;2013-10-30 00:00:00;2014-10-31 00:00:00
"ME4";500;"Industrial";0;0;49.7667866669653;-7.55715939721731;2013-05-01 01:00:00;2013-10-30 00:00:00
"RHH";503;"Roadside";515355;173992;51.4531422511004;-0.341218138106469;2016-05-24 01:00:00;
"XU4";504;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2015-04-13 01:00:00;
"XU5";504;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2015-04-13 01:00:00;
"VVG";500;"Kerbside";509304;184499;51.548806;-0.425015;2000-01-01 00:00:00;
"WAB";32;"Roadside";527567;171628;51.429331;-0.166524;2015-06-11 01:00:00;
"XK2";500;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2014-04-18 01:00:00;
"ZV3";37;"Industrial";553194;157248;51.293759175;0.195766572888;2015-06-22 01:00:00;2018-05-16 01:00:00
"LS5";209;"Roadside";541541;110246;50.8743641680228;0.0103548583119496;2011-05-19 01:00:00;
"RHD";503;"Industrial";515274;173535;51.449051333243;-0.34253210361487;2012-01-04 00:00:00;2016-05-24 01:00:00
"RHE";503;"Kerbside";512437;173217;51.4467629979752;-0.383441394330314;2012-03-15 00:00:00;2015-03-11 00:00:00
"SX1";200;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2002-06-22 01:00:00;2002-06-22 02:00:00
"WM7";501;"Kerbside";528125;182016;51.5225093597419;-0.154622154656843;1997-08-01 01:00:00;1997-12-30 00:00:00
"NM3";25;"Urban Background";539889;181469;51.514727;0.014554;2003-03-21 00:00:00;2013-04-01 01:00:00
"LB6";22;"Urban Background";529971;171570;51.4282131429499;-0.13186863879576;2009-08-17 01:00:00;
"RIZ";503;"Kerbside";515473;168771;51.4061930989801;-0.341220894813947;2010-01-05 00:00:00;2011-01-11 00:00:00
"BZ0";652;"Urban Background";411654;282146;52.4371352333108;-1.82999875758157;2011-07-27 01:00:00;
"ST7";29;"Industrial";529780;166850;51.3858391292126;-0.136339857220486;2010-02-09 00:00:00;2012-02-10 00:00:00
"WA1";32;"Roadside";525648;174428;51.4548722085;-0.193003999857021;1995-04-01 01:00:00;1996-02-26 00:00:00
"CC2";229;"Roadside";600572;225139;51.8886812267727;0.913221031024663;2006-01-01 00:00:00;
"TE1";235;"Roadside";617750;215250;51.7934662474003;1.1562312103883;2001-01-01 00:00:00;
"UT2";236;"Urban Background";555949;221267;51.8681567817872;0.263655317647568;2007-01-01 00:00:00;
"MR4";500;"Kerbside";528125;182016;51.5223667052165;-0.154699996073154;2010-06-01 01:00:00;2015-04-20 01:00:00
"NK5";500;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2010-07-07 01:00:00;2017-11-17 00:00:00
"LD2";500;"Urban Background";430296;432326;53.7863449549847;-1.54165933091065;2008-01-01 00:00:00;
"MR6";651;"Kerbside";528125;182016;51.5223667052165;-0.154699996073154;2011-01-20 00:00:00;
"JA6";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JA7";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JA8";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JA9";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"J10";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JB1";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JB2";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JB3";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"JB4";506;"Kerbside";0;0;49.7667866669653;-7.55715939721731;2013-12-01 00:00:00;
"RB7";26;"Urban Background";544454;187682;51.5694843315237;0.0829074748964946;2014-05-15 01:00:00;
"SF1";652;"Urban Background";434816;386990;53.378588937563;-1.47810045366388;2013-10-31 00:00:00;
"KM1";500;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2012-10-04 01:00:00;2018-11-22 00:00:00
"MYI";500;"Kerbside";528125;182016;51.5225093597419;-0.154622154656843;2014-09-24 01:00:00;
"XU6";504;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2015-04-13 01:00:00;
"XK0";500;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2008-10-01 01:00:00;2013-01-17 00:00:00
"HXA";650;"Roadside";411855;290590;52.513041616852;-1.8267446761489;2016-09-07 01:00:00;2019-11-04 00:00:00
"TD9";500;"Suburban";515115;170778;51.4243043441456;-0.345714576446947;2013-11-05 00:00:00;
"CR8";8;"Urban Background";530325;169554;51.410039;-0.127523;2014-12-01 00:00:00;
"KT3";21;"Roadside";518202;169673;51.413691;-0.302269;2015-03-10 00:00:00;2016-07-13 01:00:00
"KT4";21;"Roadside";519706;165885;51.379312;-0.281259;2015-04-13 01:00:00;
"BT8";4;"Roadside";523721;183008;51.5324054617809;-0.217718908639377;2017-10-30 00:00:00;
"RSI";55;"Indoor";;;;;2016-06-01 01:00:00;2018-06-26 01:00:00
"RSO";55;"Roadside";;;;;2016-06-01 01:00:00;2018-06-26 01:00:00
"GF6";500;"Urban Background";0;0;49.7667866669653;-7.55715939721731;;
"TB2";53;"Roadside";;;51.501679;-0.077746;2017-01-13 00:00:00;2017-06-21 01:00:00
"KF1";20;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2017-02-20 00:00:00;
"WMB";33;"Roadside";529493;181331;51.516066;-0.13516388;2018-06-05 01:00:00;
"TH6";30;"Urban Background";538052;178559;51.4891342634;-0.0129769309432;2015-07-06 01:00:00;2016-11-26 00:00:00
"ME7";24;"Industrial";527751;167742;51.3943415638;-0.165161044588;2015-08-05 01:00:00;2016-04-01 01:00:00
"ME8";503;"Industrial";527751;167742;51.3943154308093;-0.165161455739327;2015-08-05 01:00:00;2016-04-01 01:00:00
"MR9";500;"Kerbside";528125;182016;51.5225093597419;-0.154622154656843;2017-02-20 00:00:00;
"FA1";53;"Kerbside";;;51.504366;-0.08257;2015-10-26 00:00:00;2017-01-13 00:00:00
"XU1";504;"Urban Background";0;0;49.7667866669653;-7.55715939721731;2015-04-13 01:00:00;
"ES2";180;"Urban Background";443941;119698;50.9750007643888;-1.37551374713169;2015-10-15 01:00:00;
"NB1";33;"Roadside";530785;180911;51.5119701188277;-0.116713103528546;2015-04-28 01:00:00;
"XN9";500;"Urban Background";100000;100000;50.7219499093979;-6.25202012130081;2014-01-01 00:00:00;2018-10-20 01:00:00
"MW4";35;"Urban Background";488495;182715;51.5363854087616;-0.725480414494953;2015-12-21 00:00:00;
"HFY";500;"Roadside";;;51.504366;-0.08257;2015-10-01 01:00:00;2017-05-16 01:00:00
"SH0";179;"Roadside";437798;113594;50.9205490280861;-1.46363686588104;2015-12-04 00:00:00;
"CM9";651;"Rural";439390;139078;51.1495878397059;-1.43822685268545;2016-01-13 00:00:00;2019-10-31 00:00:00
"WAC";32;"Roadside";527450;175454;51.4636903568111;-0.166713485994806;2016-04-14 01:00:00;
"CR9";8;"Roadside";532568;165599;51.3739530635378;-0.0967638468323854;2015-11-02 00:00:00;
"WMZ";33;"Kerbside";528276;181065;51.5139287404213;-0.152792701881935;2016-05-13 01:00:00;2016-09-08 01:00:00
"ME9";24;"Roadside";525593;168498;51.40162;-0.19589212;2017-01-27 00:00:00;
"CM1";651;"Rural";439390;139078;51.1495878397059;-1.43822685268545;2016-01-13 00:00:00;
"GN5";11;"Roadside";538997;178006;51.4839072533485;0.000407396935849736;2017-10-12 01:00:00;
"LU2";507;"Industrial";179884;0;49.8597070506865;-5.06395899837078;2018-02-20 00:00:00;2018-06-18 01:00:00
"LU3";507;"Industrial";179884;0;49.8597070506865;-5.06395899837078;2018-02-20 00:00:00;2018-10-22 01:00:00
"BQ6";3;"Industrial";552239;177691;51.477670796298;0.190836225974902;2010-02-12 00:00:00;2014-10-28 00:00:00
"BQ5";3;"Industrial";551999;177742;51.4781935083933;0.187404883999095;1999-04-28 10:00:00;2014-10-28 00:00:00
"BH9";203;"Roadside";531002;105918;50.8379482615349;-0.140895898870729;2010-09-01 01:00:00;2012-07-01 01:00:00
"BR0";652;"Urban Background";359501;173935;51.4629029105865;-2.5843548782202;2006-06-15 01:00:00;
"RG5";500;"Suburban";528204;142330;51.1658319616611;-0.167763764582061;2010-09-23 01:00:00;
"XT2";500;"Urban Background";529221;181920;51.5213971850178;-0.138868707289094;2010-11-01 00:00:00;2013-02-11 00:00:00
"ZY4";100;"Roadside";614462;157831;51.2792115734428;1.07367563520976;2009-07-30 01:00:00;
"SK5";28;"Roadside";534844;177515;51.4804994936467;-0.0595528932573422;2010-11-24 00:00:00;
"NK6";651;"Urban Background";524045;181752;51.5210467476039;-0.213492139585065;2011-01-20 00:00:00;2018-11-08 00:00:00
"BS0";652;"Urban Background";336000;373400;53.2536998836413;-2.96072918140932;1998-06-01 01:00:00;2007-09-30 01:00:00
"BU0";652;"Urban Background";412320;93344;50.7395539419068;-1.82677110021501;2001-03-05 00:00:00;
"BV0";652;"Roadside";380922;404772;53.5392102853621;-2.28933979495129;1997-01-20 00:00:00;
"CE1";652;"Urban Background";353126;193461;51.6379624218426;-2.67872201691337;2008-01-01 00:00:00;
"CF0";652;"Urban Background";318417;176505;51.4815671179655;-3.17623372522064;1992-05-12 01:00:00;2019-11-08 00:00:00
"CL0";652;"Urban Background";339442;555956;54.8946139053441;-2.9457261368379;2008-02-14 00:00:00;
"CN0";652;"Urban Background";330510;195436;51.6533732918523;-3.00586862451318;2001-07-20 01:00:00;
"CV0";652;"Urban Background";432801;277340;52.393075180226;-1.51940791411148;2001-02-26 00:00:00;
"DF0";652;"Urban Background";297012;576278;55.0702089244621;-3.61435877341913;2001-03-01 00:00:00;
"DY0";652;"Urban Background";417200;242900;52.0841615226967;-1.75040544218164;1997-04-29 01:00:00;
"GG0";652;"Urban Background";293840;681032;56.0103831519557;-3.70424019803081;2001-01-01 00:00:00;
"MOM";500;"Rural";632300;166100;51.3464508183819;1.33438090271336;1989-01-01 00:00:00;1999-12-31 23:00:00
"RHF";503;"Kerbside";512437;173217;51.4467629979752;-0.383441394330314;2012-03-15 00:00:00;2015-03-11 00:00:00
"GL3";652;"Kerbside";258708;665200;55.8591779120416;-4.25898496230141;1997-03-10 00:00:00;
"HA2";500;"Rural";446772;186020;51.5710906509547;-1.32653578717581;2008-07-04 01:00:00;
"HU0";652;"Urban Background";509478;429329;53.7488092030955;-0.341280147367683;2002-11-06 00:00:00;
"IV0";652;"Urban Background";265720;845680;57.4813682508705;-4.24126970819916;2007-05-01 01:00:00;2007-12-02 00:00:00
"LC0";652;"Urban Background";458767;304083;52.6312981580816;-1.13315288303733;1994-01-04 00:00:00;
"LD0";652;"Urban Background";429976;434268;53.8038174247525;-1.54632779581038;1993-01-04 00:00:00;
"LD6";652;"Urban Background";427991;436071;53.8201323242841;-1.57630368253666;2008-02-17 00:00:00;
"LM0";652;"Urban Background";431932;265743;52.2888711897707;-1.53327593234988;1996-07-26 01:00:00;
"LP0";652;"Urban Background";334887;390638;53.4084876555767;-2.98095770713415;1995-11-14 00:00:00;
"LV0";652;"Rural";206500;354500;53.0526060938201;-4.88852558011541;1987-04-02 01:00:00;
"MB0";652;"Urban Background";450480;519632;54.5693625319299;-1.22073116188845;1993-01-01 00:00:00;
"MC0";652;"Urban Background";384310;398325;53.4813756906487;-2.23789349063873;1995-12-18 00:00:00;
"NC0";652;"Urban Background";425016;564940;54.9784063522504;-1.6106850117499;1992-03-08 00:00:00;
"NO1";652;"Rural";476111;264524;52.27358060003;-0.88594991526014;2001-01-12 00:00:00;
"NR0";652;"Urban Background";332471;189615;51.6012823244027;-2.97640268202463;2008-01-01 00:00:00;
"NW0";652;"Urban Background";623078;308910;52.6320365928768;1.29503951196692;1997-07-24 01:00:00;2008-05-13 01:00:00
"EI3";9;"Urban Background";521234;179771;51.5038527919816;-0.254668101620372;2017-11-23 00:00:00;
"WMA";33;"Roadside";528709;178773;51.4932327916861;-0.147391757027028;2018-02-18 00:00:00;2020-04-27 11:00:00
"HP5";651;"Urban Background";536473;174128;51.4496728960354;-0.0374153592115306;2018-11-27 00:00:00;
